Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
167,14,167-14,Leaf,,,,,-0.00774024008,5.00900078,
167,15,167-15,Leaf,,,,,-0.00991701521,33.686821,
167,16,167-16,Leaf,,,,,-0.0214946028,7.41017294,
167,17,167-17,Leaf,,,,,-0.00549831335,33.4892235,
167,18,167-18,Leaf,,,,,0.0139716798,5.23797989,
167,19,167-19,Leaf,,,,,0.00696913619,15.0403719,
167,20,167-20,Leaf,,,,,-0.00194820168,161.49884,
167,21,167-21,Leaf,,,,,-0.00132605282,460.808929,
167,22,167-22,Leaf,,,,,0.000891243573,1182.35205,
167,23,167-23,Leaf,,,,,0.00595710985,30.525938,
167,24,167-24,Leaf,,,,,0.0276601203,6.16656733,
168,0,168-0,f0,-1.55477357,168-1,168-2,168-2,3.06689954,1962.45056,
168,1,168-1,f3,0.00999999978,168-3,168-4,168-4,0.490159035,15.8054543,
168,2,168-2,f0,0.643345416,168-5,168-6,168-6,2.74815488,1946.64502,
168,3,168-3,Leaf,,,,,-0.0168546401,9.87449074,
168,4,168-4,Leaf,,,,,-0.00495478883,5.93096304,
168,5,168-5,f5,0.0199999809,168-7,168-8,168-8,1.13830066,1656.20496,
168,6,168-6,f0,2.3263483,168-9,168-10,168-10,1.14804721,290.440155,
168,7,168-7,f3,0.0500000007,168-11,168-12,168-12,1.364748,122.888496,
168,8,168-8,f5,0.0200000107,168-13,168-14,168-14,1.8275913,1533.31641,
168,9,168-9,f0,0.772193134,168-15,168-16,168-16,1.1577754,285.420685,
168,10,168-10,Leaf,,,,,0.0156073626,5.01946259,
168,11,168-11,Leaf,,,,,-0.00254796213,117.309181,
168,12,168-12,Leaf,,,,,-0.0166483335,5.57931662,
168,13,168-13,Leaf,,,,,0.00617655041,36.9277077,
168,14,168-14,Leaf,,,,,-0.000491951476,1496.38867,
168,15,168-15,Leaf,,,,,0.00561546022,71.128685,
168,16,168-16,Leaf,,,,,0.00121250132,214.292007,
169,0,169-0,f2,-0.0799999982,169-1,169-2,169-2,2.18061614,1941.22375,
169,1,169-1,f5,0.139999986,169-3,169-4,169-4,0.627362013,11.0450172,
169,2,169-2,f2,-0.0299999993,169-5,169-6,169-6,1.63368833,1930.17883,
169,3,169-3,Leaf,,,,,0.00456577586,5.79149628,
169,4,169-4,Leaf,,,,,0.0193509739,5.25352097,
169,5,169-5,f1,12.8666668,169-7,169-8,169-8,1.01106107,35.6916084,
169,6,169-6,f1,13.4833336,169-9,169-10,169-10,0.932340264,1894.48718,
169,7,169-7,f1,10.7666664,169-11,169-12,169-12,1.97163987,26.9130497,
169,8,169-8,Leaf,,,,,0.0022023276,8.77855968,
169,9,169-9,f1,12.4666662,169-13,169-14,169-14,3.08706999,1592.35217,
169,10,169-10,f1,13.666667,169-15,169-16,169-16,3.17783093,302.134949,
169,11,169-11,Leaf,,,,,-0.00393435638,19.8129101,
169,12,169-12,Leaf,,,,,-0.0217810776,7.10013914,
169,13,169-13,Leaf,,,,,0.000159399016,1385.45471,
169,14,169-14,Leaf,,,,,-0.00376089639,206.897552,
169,15,169-15,Leaf,,,,,0.00923189428,39.982338,
169,16,169-16,Leaf,,,,,0.000247691351,262.152618,
170,0,170-0,f0,0.227544904,170-1,170-2,170-2,3.00309372,1944.73596,
170,1,170-1,f0,-1.88079357,170-3,170-4,170-4,1.94419336,1274.78943,
170,2,170-2,f1,14.666667,170-5,170-6,170-6,2.85129595,669.946594,
170,3,170-3,Leaf,,,,,-0.0169057865,5.64365959,
170,4,170-4,f2,-0.0799999982,170-7,170-8,170-8,1.69749403,1269.14575,
170,5,170-5,f0,2.3263483,170-9,170-10,170-10,2.48171186,663.364319,
170,6,170-6,Leaf,,,,,-0.0165444966,6.5822916,
170,7,170-7,Leaf,,,,,0.0123618869,7.98723745,
170,8,170-8,f1,0.966666639,170-11,170-12,170-12,3.32465434,1261.15845,
170,9,170-9,f1,0.816666663,170-13,170-14,170-14,1.4315505,658.164124,
170,10,170-10,Leaf,,,,,0.0208727941,5.20021009,
170,11,170-11,Leaf,,,,,-0.0191123337,7.78881502,
170,12,170-12,Leaf,,,,,-0.000594783633,1253.36963,
170,13,170-13,Leaf,,,,,0.0153896213,5.9049511,
170,14,170-14,Leaf,,,,,0.00164083228,652.259155,
171,0,171-0,f0,1.4757911,171-1,171-2,171-2,4.23228931,1953.37427,
171,1,171-1,f5,0.420000017,171-3,171-4,171-4,3.42334628,1911.88147,
171,2,171-2,f0,2.05374932,171-5,171-6,171-6,0.339893818,41.4928436,
171,3,171-3,f3,0.159999996,171-7,171-8,171-8,1.6367538,1873.75586,
171,4,171-4,f3,0.0199999996,171-9,171-10,171-10,1.93368053,38.1255493,
171,5,171-5,f3,0.00999999978,171-11,171-12,171-12,0.107527018,33.0466461,
171,6,171-6,Leaf,,,,,0.0147173284,8.44619751,
171,7,171-7,f3,0.109999999,171-13,171-14,171-14,2.96743226,1868.59338,
171,8,171-8,Leaf,,,,,-0.0155756874,5.16251373,
171,9,171-9,f0,-1.88079357,171-15,171-16,171-16,0.525388718,32.8682518,
171,10,171-10,Leaf,,,,,0.00679410761,5.25729465,
171,11,171-11,f0,1.64485347,171-17,171-18,171-18,1.03244412,18.117424,
171,12,171-12,f0,1.64485347,171-19,171-20,171-20,0.83044529,14.9292212,
171,13,171-13,Leaf,,,,,-0.000167572027,1861.58154,
171,14,171-14,Leaf,,,,,0.0181293581,7.01183987,
171,15,171-15,Leaf,,,,,-0.0205217265,5.07855558,
171,16,171-16,Leaf,,,,,-0.00951951277,27.7896976,
171,17,171-17,Leaf,,,,,0.0126346583,8.15190411,
171,18,171-18,Leaf,,,,,-0.00121194182,9.96552086,
171,19,171-19,Leaf,,,,,0.00235125935,7.97017145,
171,20,171-20,Leaf,,,,,0.0164028276,6.95905018,
172,0,172-0,f0,-1.34075499,172-1,172-2,172-2,6.04598475,1943.79761,
172,1,172-1,f1,5.2833333,172-3,172-4,172-4,2.34711838,27.7164898,
172,2,172-2,f0,1.75068581,172-5,172-6,172-6,2.46472025,1916.08118,
172,3,172-3,f0,-1.75068605,172-7,172-8,172-8,1.07819295,18.7300549,
172,4,172-4,Leaf,,,,,-0.0251853298,8.98643589,
172,5,172-5,f1,5.91666651,172-9,172-10,172-10,1.3197372,1899.72766,
172,6,172-6,f3,0.00999999978,172-11,172-12,172-12,0.555808306,16.3534489,
172,7,172-7,Leaf,,,,,-0.0152355498,6.87420321,
172,8,172-8,f1,3.33333325,172-13,172-14,172-14,0.197625488,11.8558512,
172,9,172-9,f2,0.00999999978,172-15,172-16,172-16,7.66855478,440.630005,
172,10,172-10,f1,6.86666679,172-17,172-18,172-18,5.18604851,1459.09766,
172,11,172-11,Leaf,,,,,0.0155339735,10.8158264,
172,12,172-12,Leaf,,,,,0.0032785784,5.5376215,
172,13,172-13,Leaf,,,,,-0.00397901516,6.71781206,
172,14,172-14,Leaf,,,,,0.00324689224,5.13803959,
172,15,172-15,Leaf,,,,,-0.00339471688,321.270996,
172,16,172-16,Leaf,,,,,0.00548049808,119.359024,
172,17,172-17,Leaf,,,,,0.00753917871,97.4051285,
172,18,172-18,Leaf,,,,,0.000407232554,1361.6925,
173,0,173-0,f0,0.125661373,173-1,173-2,173-2,2.64058852,1946.69714,
173,1,173-1,f1,0.966666639,173-3,173-4,173-4,2.18462658,1134.26392,
173,2,173-2,f1,0.816666663,173-5,173-6,173-6,2.32663393,812.433289,
173,3,173-3,Leaf,,,,,-0.0144437132,9.48506451,
173,4,173-4,f0,-1.2815516,173-7,173-8,173-8,2.25148416,1124.77881,
173,5,173-5,Leaf,,,,,0.0169599634,7.59450674,
173,6,173-6,f2,0.0,173-9,173-10,173-10,2.50702119,804.838745,
173,7,173-7,f1,8.30000019,173-11,173-12,173-12,0.829410076,31.7268639,
173,8,173-8,f1,1.7166667,173-13,173-14,173-14,2.44013453,1093.052,
173,9,173-9,f1,6.3166666,173-15,173-16,173-16,4.90031242,212.277863,
173,10,173-10,f1,14.666667,173-17,173-18,173-18,2.52709842,592.560913,
173,11,173-11,Leaf,,,,,-0.010509057,26.5805244,
173,12,173-12,Leaf,,,,,0.00222905912,5.14634037,
173,13,173-13,Leaf,,,,,0.00933593884,21.4596539,
173,14,173-14,Leaf,,,,,-0.00065593078,1071.59229,
173,15,173-15,Leaf,,,,,0.00546446443,62.5429306,
173,16,173-16,Leaf,,,,,-0.00447118329,149.73494,
173,17,173-17,Leaf,,,,,0.00248560146,585.616028,
173,18,173-18,Leaf,,,,,-0.014567229,6.94489098,
174,0,174-0,f0,1.55477357,174-1,174-2,174-2,2.62399292,1945.36584,
174,1,174-1,f5,0.409999996,174-3,174-4,174-4,2.88384461,1913.91846,
174,2,174-2,f3,0.00999999978,174-5,174-6,174-6,1.1070745,31.4473991,
174,3,174-3,f3,0.159999996,174-7,174-8,174-8,2.15416574,1850.2738,
174,4,174-4,f0,-1.88079357,174-9,174-10,174-10,0.799685478,63.6446342,
174,5,174-5,f0,1.88079405,174-11,174-12,174-12,1.61207378,19.5294933,
174,6,174-6,f0,1.75068581,174-13,174-14,174-14,0.401872158,11.9179049,
174,7,174-7,f3,0.0299999993,174-15,174-16,174-16,1.38864577,1844.72913,
174,8,174-8,Leaf,,,,,-0.0171642546,5.54459095,
174,9,174-9,Leaf,,,,,-0.0165915508,5.50731993,
174,10,174-10,f3,0.00999999978,174-17,174-18,174-18,0.539170861,58.1373138,
174,11,174-11,Leaf,,,,,-0.00332297105,11.7720308,
174,12,174-12,Leaf,,,,,0.0134623982,7.7574625,
174,13,174-13,Leaf,,,,,0.0200537033,6.58742285,
174,14,174-14,Leaf,,,,,0.00711280573,5.33048201,
174,15,174-15,Leaf,,,,,0.000353626558,1659.01147,
174,16,174-16,Leaf,,,,,-0.00237517129,185.717697,
174,17,174-17,Leaf,,,,,-0.00234502484,30.6186161,
174,18,174-18,Leaf,,,,,-0.00818773825,27.5186977,
175,0,175-0,f0,1.4757911,175-1,175-2,175-2,2.59821486,1949.72046,
175,1,175-1,f5,0.420000017,175-3,175-4,175-4,2.98569775,1909.36194,
175,2,175-2,f1,3.48333335,175-5,175-6,175-6,0.809282541,40.3584824,
175,3,175-3,f1,8.73333359,175-7,175-8,175-8,1.34000647,1872.46912,
175,4,175-4,f1,8.46666622,175-9,175-10,175-10,1.58203053,36.8928986,
175,5,175-5,f1,2.13333344,175-11,175-12,175-12,1.02313137,16.7954025,
175,6,175-6,f1,5.1500001,175-13,175-14,175-14,2.23218727,23.5630817,
175,7,175-7,f1,8.60000038,175-15,175-16,175-16,7.5622468,737.786194,
175,8,175-8,f1,10.4666662,175-17,175-18,175-18,2.49408412,1134.68286,
175,9,175-9,f1,5.58333349,175-19,175-20,175-20,4.3890667,31.7038307,
175,10,175-10,Leaf,,,,,0.00636586174,5.18906975,
175,11,175-11,Leaf,,,,,0.00534821302,9.47612476,
175,12,175-12,Leaf,,,,,0.0205753185,7.31927681,
175,13,175-13,Leaf,,,,,-0.00638773246,9.98305225,
175,14,175-14,f1,7.9666667,175-21,175-22,175-22,1.68607736,13.5800285,
175,15,175-15,Leaf,,,,,0.000974629482,721.553162,
175,16,175-16,Leaf,,,,,0.0210864134,16.2330303,
175,17,175-17,Leaf,,,,,-0.0027935158,256.416351,
175,18,175-18,Leaf,,,,,0.000564029207,878.266541,
175,19,175-19,Leaf,,,,,-0.00327666174,23.0564671,
175,20,175-20,Leaf,,,,,-0.0275523067,8.64736271,
175,21,175-21,Leaf,,,,,0.0191474743,8.42268944,
175,22,175-22,Leaf,,,,,-0.0018584209,5.1573391,
176,0,176-0,f0,1.88079405,176-1,176-2,176-2,2.22778559,1937.09839,
176,1,176-1,f0,-0.772193193,176-3,176-4,176-4,1.82317424,1926.36169,
176,2,176-2,Leaf,,,,,0.0127169145,10.7367105,
176,3,176-3,f0,-1.88079357,176-5,176-6,176-6,1.08060002,165.624771,
176,4,176-4,f1,2.13333344,176-7,176-8,176-8,1.65354967,1760.73694,
176,5,176-5,Leaf,,,,,-0.0157837756,5.15342188,
176,6,176-6,f3,0.0500000007,176-9,176-10,176-10,0.893276095,160.471359,
176,7,176-7,f1,1.91666663,176-11,176-12,176-12,3.57248497,66.0396957,
176,8,176-8,f1,2.36666656,176-13,176-14,176-14,9.0322361,1694.69727,
176,9,176-9,Leaf,,,,,-0.00333641237,155.020462,
176,10,176-10,Leaf,,,,,0.00811468344,5.45089483,
176,11,176-11,Leaf,,,,,0.00159606547,57.1171417,
176,12,176-12,Leaf,,,,,0.0211337972,8.9225502,
176,13,176-13,Leaf,,,,,-0.0239507686,13.3997717,
176,14,176-14,Leaf,,,,,-8.94669865e-05,1681.29749,
177,0,177-0,f1,0.816666663,177-1,177-2,177-2,1.65383577,1938.81726,
177,1,177-1,f1,0.616666675,177-3,177-4,177-4,1.0361799,13.5808916,
177,2,177-2,f3,0.150000006,177-5,177-6,177-6,1.75725055,1925.23645,
177,3,177-3,Leaf,,,,,0.00215571583,7.90542603,
177,4,177-4,Leaf,,,,,0.0185253322,5.67546606,
177,5,177-5,f3,0.109999999,177-7,177-8,177-8,1.47503757,1920.00928,
177,6,177-6,Leaf,,,,,-0.0162552018,5.22716141,
177,7,177-7,f5,0.480000019,177-9,177-10,177-10,1.18809462,1913.78992,
177,8,177-8,Leaf,,,,,0.0132432543,6.21933699,
177,9,177-9,Leaf,,,,,-0.000397486379,1904.65247,
177,10,177-10,Leaf,,,,,0.00990064256,9.13745117,
178,0,178-0,f2,-0.0799999982,178-1,178-2,178-2,1.90658772,1942.96008,
178,1,178-1,f1,6.98333311,178-3,178-4,178-4,0.769419432,11.1105423,
178,2,178-2,f0,-1.34075499,178-5,178-6,178-6,2.11449552,1931.84961,
178,3,178-3,Leaf,,,,,0.00361212785,6.07952547,
178,4,178-4,Leaf,,,,,0.0194948614,5.03101635,
178,5,178-5,f1,1.7833333,178-7,178-8,178-8,0.668834209,26.7908878,
178,6,178-6,f0,1.4757911,178-9,178-10,178-10,1.76232243,1905.05872,
178,7,178-7,Leaf,,,,,-0.0169637483,5.51086283,
178,8,178-8,f1,5.4000001,178-11,178-12,178-12,0.94738847,21.2800255,
178,9,178-9,f1,5.91666651,178-13,178-14,178-14,1.85495424,1865.1283,
178,10,178-10,f1,8.10000038,178-15,178-16,178-16,1.41624451,39.9303627,
178,11,178-11,Leaf,,,,,-3.13516066e-05,12.6313677,
178,12,178-12,Leaf,,,,,-0.0125187263,8.6486578,
178,13,178-13,Leaf,,,,,-0.00190969545,412.131317,
178,14,178-14,Leaf,,,,,0.00036829288,1452.99695,
178,15,178-15,Leaf,,,,,0.00829999708,34.9113998,
178,16,178-16,Leaf,,,,,-0.00765116094,5.01896477,
179,0,179-0,f0,1.88079405,179-1,179-2,179-2,2.56204796,1953.81873,
179,1,179-1,f0,-0.772193193,179-3,179-4,179-4,2.203408,1943.69287,
179,2,179-2,f1,2.41666675,179-5,179-6,179-6,0.562849283,10.1258116,
179,3,179-3,f0,-1.88079357,179-7,179-8,179-8,1.1318419,167.306564,
179,4,179-4,f1,12.5,179-9,179-10,179-10,1.77418411,1776.38635,
179,5,179-5,Leaf,,,,,0.00558726303,5.02076435,
179,6,179-6,Leaf,,,,,0.0207520127,5.10504723,
179,7,179-7,Leaf,,,,,-0.0159219317,5.21312904,
179,8,179-8,f3,0.0500000007,179-11,179-12,179-12,1.08609509,162.09343,
179,9,179-9,f1,11.5,179-13,179-14,179-14,6.56761074,1270.18945,
179,10,179-10,f1,12.6166668,179-15,179-16,179-16,5.94693947,506.196899,
179,11,179-11,Leaf,,,,,-0.00330707454,156.082214,
179,12,179-12,Leaf,,,,,0.00880929641,6.01122093,
179,13,179-13,Leaf,,,,,2.78763382e-05,1098.63879,
179,14,179-14,Leaf,,,,,0.00632360531,171.550705,
179,15,179-15,Leaf,,,,,-0.0167392027,20.2810822,
179,16,179-16,Leaf,,,,,-0.000535282947,485.915802,
180,0,180-0,f0,-1.47579098,180-1,180-2,180-2,1.81004596,1941.78613,
180,1,180-1,f1,2.6833334,180-3,180-4,180-4,0.571252704,18.5839901,
180,2,180-2,f3,0.159999996,180-5,180-6,180-6,2.09147763,1923.20215,
180,3,180-3,Leaf,,,,,-0.00251671253,7.50248241,
180,4,180-4,f1,5.0999999,180-7,180-8,180-8,0.294808865,11.0815077,
180,5,180-5,f3,0.0799999982,180-9,180-10,180-10,2.62163115,1918.1377,
180,6,180-6,Leaf,,,,,-0.0178224985,5.06444359,
180,7,180-7,Leaf,,,,,-0.0178069808,5.98777008,
180,8,180-8,Leaf,,,,,-0.00627645198,5.09373713,
180,9,180-9,f0,1.88079405,180-11,180-12,180-12,1.83097982,1900.64294,
180,10,180-10,f5,0.0800000131,180-13,180-14,180-14,2.62862515,17.4947491,
180,11,180-11,Leaf,,,,,-0.000357266952,1890.45227,
180,12,180-12,Leaf,,,,,0.0118137319,10.1906948,
180,13,180-13,Leaf,,,,,-0.00409046561,6.29780245,
180,14,180-14,Leaf,,,,,0.0192241799,11.1969471,
181,0,181-0,f0,1.0803194,181-1,181-2,181-2,2.87368536,1943.8241,
181,1,181-1,f2,-0.0799999982,181-3,181-4,181-4,1.96480775,1835.58313,
181,2,181-2,f2,0.0199999996,181-5,181-6,181-6,3.05928898,108.240944,
181,3,181-3,f1,7.33333349,181-7,181-8,181-8,0.996317863,10.8001633,
181,4,181-4,f0,-0.95416522,181-9,181-10,181-10,2.25130844,1824.78308,
181,5,181-5,f1,9.66666698,181-11,181-12,181-12,2.12806273,97.6912079,
181,6,181-6,f1,4.98333311,181-13,181-14,181-14,0.407645702,10.5497379,
181,7,181-7,Leaf,,,,,0.00243149092,5.76975012,
181,8,181-8,Leaf,,,,,0.0203588586,5.03041315,
181,9,181-9,f1,11.3500004,181-15,181-16,181-16,1.52389956,90.8265381,
181,10,181-10,f2,-0.0299999993,181-17,181-18,181-18,1.84448433,1733.95654,
181,11,181-11,f1,7.73333311,181-19,181-20,181-20,2.22036552,86.6748428,
181,12,181-12,f3,0.00999999978,181-21,181-22,181-22,0.279730797,11.0163651,
181,13,181-13,Leaf,,,,,-0.00346444617,5.51465702,
181,14,181-14,Leaf,,,,,-0.015592251,5.03508091,
181,15,181-15,Leaf,,,,,-0.00396243576,85.5656509,
181,16,181-16,Leaf,,,,,-0.0194298811,5.26088667,
181,17,181-17,Leaf,,,,,-0.00727855042,31.8719597,
181,18,181-18,Leaf,,,,,-0.000103833292,1702.08447,
181,19,181-19,Leaf,,,,,0.00654222211,74.2330933,
181,20,181-20,Leaf,,,,,-0.00676355883,12.4417524,
181,21,181-21,Leaf,,,,,0.0103857853,5.65563679,
181,22,181-22,Leaf,,,,,0.0234691463,5.36072779,
182,0,182-0,f0,-1.75068605,182-1,182-2,182-2,3.77926517,1937.22314,
182,1,182-1,Leaf,,,,,-0.0198446289,7.48521185,
182,2,182-2,f0,1.55477357,182-3,182-4,182-4,2.0744071,1929.73792,
182,3,182-3,f2,-0.0799999982,182-5,182-6,182-6,2.04798651,1899.04773,
182,4,182-4,f1,2.8166666,182-7,182-8,182-8,0.979064703,30.6901836,
182,5,182-5,f1,6.98333311,182-9,182-10,182-10,0.233687639,10.9977036,
182,6,182-6,f3,0.0299999993,182-11,182-12,182-12,2.29734516,1888.05005,
182,7,182-7,Leaf,,,,,0.0149852885,10.2766247,
182,8,182-8,f1,5.76666689,182-13,182-14,182-14,0.699519992,20.413559,
182,9,182-9,Leaf,,,,,0.00663884915,5.96522284,
182,10,182-10,Leaf,,,,,0.0170941539,5.03248024,
182,11,182-11,Leaf,,,,,0.000359727739,1703.96753,
182,12,182-12,Leaf,,,,,-0.00315936166,184.082489,
182,13,182-13,Leaf,,,,,-0.00062086829,12.9863224,
182,14,182-14,Leaf,,,,,0.0104338843,7.42723703,
183,0,183-0,f0,-1.75068605,183-1,183-2,183-2,2.31290865,1948.98645,
183,1,183-1,Leaf,,,,,-0.0158357657,7.21132803,
183,2,183-2,f0,1.4757911,183-3,183-4,183-4,1.64483106,1941.77515,
183,3,183-3,f2,0.0199999996,183-5,183-6,183-6,1.47598636,1902.9668,
183,4,183-4,f1,7.9666667,183-7,183-8,183-8,1.31267619,38.808403,
183,5,183-5,f1,10.4666662,183-9,183-10,183-10,1.92817211,1699.23438,
183,6,183-6,f1,1.7166667,183-11,183-12,183-12,4.35889149,203.732315,
183,7,183-7,f1,5.76666689,183-13,183-14,183-14,3.21556973,33.6888161,
183,8,183-8,Leaf,,,,,-0.00700491574,5.11958933,
183,9,183-9,Leaf,,,,,-0.00123649428,910.282104,
183,10,183-10,Leaf,,,,,0.000788670382,788.952332,
183,11,183-11,Leaf,,,,,-0.0173140615,8.64631367,
183,12,183-12,Leaf,,,,,0.00335751497,195.085999,
183,13,183-13,Leaf,,,,,0.00371570117,28.0584564,
183,14,183-14,Leaf,,,,,0.0271351952,5.63035774,
184,0,184-0,f0,-0.582841516,184-1,184-2,184-2,3.17076874,1950.34131,
184,1,184-1,f1,3.45000005,184-3,184-4,184-4,1.98308492,274.976227,
184,2,184-2,f0,0.91536504,184-5,184-6,184-6,1.56921411,1675.36511,
184,3,184-3,f1,2.36666656,184-7,184-8,184-8,2.63610816,42.3979797,
184,4,184-4,f1,3.6500001,184-9,184-10,184-10,4.48578691,232.578262,
184,5,184-5,f0,0.877896309,184-11,184-12,184-12,1.05861378,1517.18005,
184,6,184-6,f1,4.25,184-13,184-14,184-14,1.43851447,158.185028,
184,7,184-7,f0,-0.84162122,184-15,184-16,184-16,3.25440407,25.1527462,
184,8,184-8,f1,2.9666667,184-17,184-18,184-18,0.376448631,17.2452316,
184,9,184-9,Leaf,,,,,0.0237983447,5.07029152,
184,10,184-10,f1,5.0999999,184-19,184-20,184-20,1.79272723,227.507965,
184,11,184-11,f1,0.816666663,184-21,184-22,184-22,0.633437991,1502.23694,
184,12,184-12,f1,7.7833333,184-23,184-24,184-24,0.719844639,14.943182,
184,13,184-13,f3,0.00999999978,184-25,184-26,184-26,1.11159039,55.0451241,
184,14,184-14,f1,9.66666698,184-27,184-28,184-28,1.66747212,103.1399,
184,15,184-15,Leaf,,,,,0.00486873882,17.5825806,
184,16,184-16,Leaf,,,,,-0.0174971037,7.57016563,
184,17,184-17,Leaf,,,,,-0.0113254432,9.62186527,
184,18,184-18,Leaf,,,,,-0.0227804948,7.62336683,
184,19,184-19,Leaf,,,,,-0.00857860595,34.116478,
184,20,184-20,Leaf,,,,,-0.00120099739,193.391495,
184,21,184-21,Leaf,,,,,0.0100044068,5.25607777,
184,22,184-22,Leaf,,,,,0.000436571514,1496.98083,
184,23,184-23,Leaf,,,,,-0.0124413287,8.654459,
184,24,184-24,Leaf,,,,,0.000522006128,6.28872299,
184,25,184-25,Leaf,,,,,0.00307306298,28.2148705,
184,26,184-26,Leaf,,,,,0.0116733368,26.8302536,
184,27,184-27,Leaf,,,,,-0.000826103322,77.1459351,
184,28,184-28,Leaf,,,,,0.0078282021,25.9939613,
185,0,185-0,f0,1.55477357,185-1,185-2,185-2,2.41528058,1946.36597,
185,1,185-1,f5,0.409999996,185-3,185-4,185-4,2.18972468,1915.33252,
185,2,185-2,f1,3.33333325,185-5,185-6,185-6,0.326096058,31.0333939,
185,3,185-3,f0,1.17498672,185-7,185-8,185-8,3.00544858,1853.22974,
185,4,185-4,f1,5.4333334,185-9,185-10,185-10,2.3575418,62.1027641,
185,5,185-5,f1,1.86666667,185-11,185-12,185-12,0.722326279,12.9607477,
185,6,185-6,f1,5.05000019,185-13,185-14,185-14,1.50941777,18.0726471,
185,7,185-7,f3,0.159999996,185-15,185-16,185-16,2.4186337,1823.52026,
185,8,185-8,f1,7.5999999,185-17,185-18,185-18,0.990718126,29.7094498,
185,9,185-9,f0,-1.75068605,185-19,185-20,185-20,1.60581577,35.0812531,
185,10,185-10,f1,6.11666679,185-21,185-22,185-22,6.88541698,27.021513,
185,11,185-11,Leaf,,,,,0.00397798186,6.80171585,
185,12,185-12,Leaf,,,,,0.018404413,6.15903187,
185,13,185-13,Leaf,,,,,-0.00424146978,8.22183609,
185,14,185-14,Leaf,,,,,0.0124105699,9.850811,
185,15,185-15,Leaf,,,,,-0.000145887127,1818.09753,
185,16,185-16,Leaf,,,,,-0.0185881257,5.42280674,
185,17,185-17,Leaf,,,,,0.0124649275,21.658432,
185,18,185-18,Leaf,,,,,0.000189532322,8.05101776,
185,19,185-19,Leaf,,,,,-0.0134054646,6.05458975,
185,20,185-20,Leaf,,,,,0.00250194035,29.0266628,
185,21,185-21,Leaf,,,,,-0.0398784466,5.29929352,
185,22,185-22,Leaf,,,,,-0.00402142946,21.7222195,
186,0,186-0,f0,-1.03643334,186-1,186-2,186-2,2.17530942,1936.95557,
186,1,186-1,f0,-1.47579098,186-3,186-4,186-4,0.498379707,67.6762543,
186,2,186-2,f3,0.159999996,186-5,186-6,186-6,1.58412766,1869.2793,
186,3,186-3,f3,0.00999999978,186-7,186-8,186-8,0.214894533,17.4948959,
186,4,186-4,f0,-1.12639117,186-9,186-10,186-10,0.259562612,50.1813583,
186,5,186-5,f3,0.109999999,186-11,186-12,186-12,2.08099651,1864.08057,
186,6,186-6,Leaf,,,,,-0.0151625788,5.19875097,
186,7,186-7,Leaf,,,,,-0.0124159474,10.5003939,
186,8,186-8,Leaf,,,,,-0.0046647694,6.99450254,
186,9,186-9,f2,0.0,186-13,186-14,186-14,0.215284228,35.9739418,
186,10,186-10,f3,0.00999999978,186-15,186-16,186-16,0.19710964,14.2074175,
186,11,186-11,f0,1.75068581,186-17,186-18,186-18,1.54014373,1857.21619,
186,12,186-12,Leaf,,,,,0.0154279582,6.8643117,
186,13,186-13,Leaf,,,,,-0.0057976027,10.2720098,
186,14,186-14,Leaf,,,,,-0.00078609318,25.7019329,
186,15,186-15,Leaf,,,,,-0.0029701381,7.11710358,
186,16,186-16,Leaf,,,,,-0.0104238149,7.09031343,
186,17,186-17,Leaf,,,,,-0.000115806441,1842.77966,
186,18,186-18,Leaf,,,,,0.00939982198,14.4365473,
187,0,187-0,f0,2.05374932,187-1,187-2,187-2,3.52236986,1939.09265,
187,1,187-1,f0,-1.75068605,187-3,187-4,187-4,1.27544701,1931.80261,
187,2,187-2,Leaf,,,,,0.0196501575,7.29003143,
187,3,187-3,Leaf,,,,,-0.0118474094,7.07163811,
187,4,187-4,f1,8.73333359,187-5,187-6,187-6,1.40320945,1924.73108,
187,5,187-5,f4,1.0,187-7,187-8,187-8,4.82803488,785.11969,
187,6,187-6,f1,10.8166666,187-9,187-10,187-10,2.51494598,1139.61133,
187,7,187-7,Leaf,,,,,-0.000288311217,587.526428,
187,8,187-8,Leaf,,,,,0.00512196682,197.593277,
187,9,187-9,Leaf,,,,,-0.00283360784,317.277832,
187,10,187-10,Leaf,,,,,0.000306790142,822.333496,
188,0,188-0,f0,1.17498672,188-1,188-2,188-2,2.33868575,1943.73645,
188,1,188-1,f1,0.966666639,188-3,188-4,188-4,1.91640556,1855.1759,
188,2,188-2,f1,9.66666698,188-5,188-6,188-6,2.37894177,88.5605316,
188,3,188-3,f0,0.0752697885,188-7,188-8,188-8,2.98264074,14.5055866,
188,4,188-4,f0,-1.2815516,188-9,188-10,188-10,1.45723665,1840.67029,
188,5,188-5,f1,7.4666667,188-11,188-12,188-12,5.14947081,80.536171,
188,6,188-6,Leaf,,,,,0.0194510277,8.02436352,
188,7,188-7,Leaf,,,,,-0.0199875068,9.38899612,
188,8,188-8,Leaf,,,,,0.00693753688,5.11659098,
188,9,188-9,f1,7.9666667,188-13,188-14,188-14,0.877682805,29.3291245,
188,10,188-10,f1,1.60000002,188-15,188-16,188-16,2.04674578,1811.34119,
188,11,188-11,f0,1.40507162,188-17,188-18,188-18,1.77170372,68.2491379,
