Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
1737,17,1737-17,Leaf,,,,,-2.46115233e-05,222365.172,
1737,18,1737-18,Leaf,,,,,0.000566959847,36004.1523,
1737,19,1737-19,Leaf,,,,,0.000250896119,65538.2734,
1737,20,1737-20,Leaf,,,,,0.00100364478,10311.4775,
1737,21,1737-21,Leaf,,,,,-0.000388247805,21960.9922,
1737,22,1737-22,Leaf,,,,,9.57604498e-05,39551.375,
1737,23,1737-23,Leaf,,,,,0.00156616571,1640.70056,
1737,24,1737-24,Leaf,,,,,-0.00322476891,2448.76636,
1737,25,1737-25,Leaf,,,,,-6.79935692e-05,457775.656,
1737,26,1737-26,Leaf,,,,,0.000175884707,158972.578,
1737,27,1737-27,Leaf,,,,,-0.0024403932,9555.2832,
1737,28,1737-28,Leaf,,,,,0.00108075445,4886.91553,
1737,29,1737-29,Leaf,,,,,0.00141281018,4939.60596,
1737,30,1737-30,Leaf,,,,,-0.000360600709,9469.06641,
1738,0,1738-0,f5,0.0299999993,1738-1,1738-2,1738-2,0.937234282,1160722.75,
1738,1,1738-1,f2,0.189999998,1738-3,1738-4,1738-4,1.76271415,118460.625,
1738,2,1738-2,f2,0.100000001,1738-5,1738-6,1738-6,0.497822195,1042262.06,
1738,3,1738-3,f3,0.00999999978,1738-7,1738-8,1738-8,1.56503487,118324.969,
1738,4,1738-4,f2,0.239999995,1738-9,1738-10,1738-10,3.66610193,135.654465,
1738,5,1738-5,f2,0.0299999993,1738-11,1738-12,1738-12,0.599505424,1037754.81,
1738,6,1738-6,f5,0.239999995,1738-13,1738-14,1738-14,2.0135088,4507.24756,
1738,7,1738-7,f0,-0.0250689089,1738-15,1738-16,1738-16,0.139722377,54768.6875,
1738,8,1738-8,f2,0.100000001,1738-17,1738-18,1738-18,1.22382164,63556.2812,
1738,9,1738-9,f2,0.219999999,1738-19,1738-20,1738-20,0.718061924,53.4000893,
1738,10,1738-10,f2,0.479999989,1738-21,1738-22,1738-22,0.771930456,82.2543793,
1738,11,1738-11,f5,0.100000001,1738-23,1738-24,1738-24,0.504682124,990198.75,
1738,12,1738-12,f0,-0.0501535833,1738-25,1738-26,1738-26,3.54371071,47556.0508,
1738,13,1738-13,f5,0.219999999,1738-27,1738-28,1738-28,4.36312866,2814.86743,
1738,14,1738-14,f5,0.270000011,1738-29,1738-30,1738-30,6.24374294,1692.38013,
1738,15,1738-15,Leaf,,,,,-0.000121232028,11141.7832,
1738,16,1738-16,Leaf,,,,,-2.20364427e-06,43626.9062,
1738,17,1738-17,Leaf,,,,,0.000182962176,63232.9297,
1738,18,1738-18,Leaf,,,,,0.00203049276,323.349854,
1738,19,1738-19,Leaf,,,,,-0.00633658515,33.2676392,
1738,20,1738-20,Leaf,,,,,-0.0138214072,20.1324482,
1738,21,1738-21,Leaf,,,,,0.00145793764,77.2486649,
1738,22,1738-22,Leaf,,,,,-0.00970618054,5.00571442,
1738,23,1738-23,Leaf,,,,,2.87837611e-05,277967.594,
1738,24,1738-24,Leaf,,,,,-1.88794402e-05,712231.188,
1738,25,1738-25,Leaf,,,,,-0.00018873933,20914.1289,
1738,26,1738-26,Leaf,,,,,0.000332986005,26641.9219,
1738,27,1738-27,Leaf,,,,,-0.00048340502,2618.30005,
1738,28,1738-28,Leaf,,,,,-0.00510710059,196.567398,
1738,29,1738-29,Leaf,,,,,0.00453059981,286.366058,
1738,30,1738-30,Leaf,,,,,-0.000322194974,1406.01416,
1739,0,1739-0,f5,0.419999987,1739-1,1739-2,1739-2,0.904731691,1160226.75,
1739,1,1739-1,f2,0.5,1739-3,1739-4,1739-4,1.98589575,1122225.5,
1739,2,1739-2,f2,-0.0199999996,1739-5,1739-6,1739-6,3.28625417,38001.1445,
1739,3,1739-3,f2,0.200000003,1739-7,1739-8,1739-8,1.48570919,1122108.38,
1739,4,1739-4,f2,0.50999999,1739-9,1739-10,1739-10,3.39606714,117.116547,
1739,5,1739-5,f2,-0.0399999991,1739-11,1739-12,1739-12,1.75199866,1132.77698,
1739,6,1739-6,f2,0.469999999,1739-13,1739-14,1739-14,1.46554124,36868.3672,
1739,7,1739-7,f2,0.170000002,1739-15,1739-16,1739-16,1.02624571,1121010.88,
1739,8,1739-8,f5,0.159999996,1739-17,1739-18,1739-18,2.29516912,1097.57056,
1739,9,1739-9,Leaf,,,,,0.0210741274,8.54060841,
1739,10,1739-10,f0,0.33185336,1739-19,1739-20,1739-20,2.56867409,108.575943,
1739,11,1739-11,f0,-1.64485359,1739-21,1739-22,1739-22,1.42892361,564.608704,
1739,12,1739-12,f5,0.449999988,1739-23,1739-24,1739-24,2.25109005,568.168274,
1739,13,1739-13,f2,0.209999993,1739-25,1739-26,1739-26,1.96749949,36802.7188,
1739,14,1739-14,f2,0.589999974,1739-27,1739-28,1739-28,2.61275482,65.6458054,
1739,15,1739-15,Leaf,,,,,7.99086956e-06,1120541.0,
1739,16,1739-16,Leaf,,,,,0.00140878116,469.90152,
1739,17,1739-17,Leaf,,,,,0.000322221837,530.873108,
1739,18,1739-18,Leaf,,,,,-0.00242126966,566.697449,
1739,19,1739-19,Leaf,,,,,-0.00897161476,14.5499763,
1739,20,1739-20,Leaf,,,,,0.00419702008,94.0259628,
1739,21,1739-21,Leaf,,,,,0.00213179411,222.473938,
1739,22,1739-22,Leaf,,,,,-0.000950921327,342.134766,
1739,23,1739-23,Leaf,,,,,0.00402353425,366.241669,
1739,24,1739-24,Leaf,,,,,7.97836838e-05,201.926575,
1739,25,1739-25,Leaf,,,,,-0.000194012275,36689.7344,
1739,26,1739-26,Leaf,,,,,0.00375356851,112.985664,
1739,27,1739-27,Leaf,,,,,-0.0128006013,22.0617828,
1739,28,1739-28,Leaf,,,,,-0.000306634145,43.5840225,
1740,0,1740-0,f0,2.05374885,1740-1,1740-2,1740-2,0.61897248,1160601.12,
1740,1,1740-1,f3,0.949999988,1740-3,1740-4,1740-4,0.678315818,1158263.88,
1740,2,1740-2,f1,4.44999981,1740-5,1740-6,1740-6,7.26664877,2337.29053,
1740,3,1740-3,f1,1.0333333,1740-7,1740-8,1740-8,0.532444775,1158258.75,
1740,4,1740-4,Leaf,,,,,0.0100051602,5.10281897,
1740,5,1740-5,f1,3.5999999,1740-9,1740-10,1740-10,9.10186195,1853.05554,
1740,6,1740-6,f1,6.4666667,1740-11,1740-12,1740-12,8.24485779,484.234924,
1740,7,1740-7,f0,-1.40507162,1740-13,1740-14,1740-14,3.47862196,12055.7334,
1740,8,1740-8,f1,1.11666667,1740-15,1740-16,1740-16,1.54895461,1146203.0,
1740,9,1740-9,f1,3.13333344,1740-17,1740-18,1740-18,17.3998375,1673.5907,
1740,10,1740-10,f3,0.0399999991,1740-19,1740-20,1740-20,5.75716019,179.464783,
1740,11,1740-11,f1,6.3499999,1740-21,1740-22,1740-22,19.3527298,322.516144,
1740,12,1740-12,f1,7.0666666,1740-23,1740-24,1740-24,24.1856594,161.718796,
1740,13,1740-13,Leaf,,,,,0.0019209343,972.769165,
1740,14,1740-14,Leaf,,,,,5.07477525e-05,11082.9639,
1740,15,1740-15,Leaf,,,,,-0.000762866519,2380.7666,
1740,16,1740-16,Leaf,,,,,2.98168698e-06,1143822.25,
1740,17,1740-17,Leaf,,,,,0.0017110873,1496.33643,
1740,18,1740-18,Leaf,,,,,-0.00820417143,177.254333,
1740,19,1740-19,Leaf,,,,,0.00871855021,174.242371,
1740,20,1740-20,Leaf,,,,,-0.0208146814,5.22240114,
1740,21,1740-21,Leaf,,,,,-0.00331837824,296.552551,
1740,22,1740-22,Leaf,,,,,-0.0298840832,25.9635849,
1740,23,1740-23,Leaf,,,,,0.0209674146,45.7429886,
1740,24,1740-24,Leaf,,,,,-0.0045665158,115.975807,
1741,0,1741-0,f2,-0.140000001,1741-1,1741-2,1741-2,1.16676581,1160380.62,
1741,1,1741-1,f5,0.0299999993,1741-3,1741-4,1741-4,1.45996439,2369.16235,
1741,2,1741-2,f1,6.4666667,1741-5,1741-6,1741-6,0.672510922,1158011.38,
1741,3,1741-3,f2,-0.180000007,1741-7,1741-8,1741-8,2.67771816,218.144058,
1741,4,1741-4,f5,0.449999988,1741-9,1741-10,1741-10,1.05722058,2151.01831,
1741,5,1741-5,f1,6.3499999,1741-11,1741-12,1741-12,2.61870885,317769.656,
1741,6,1741-6,f5,0.479999989,1741-13,1741-14,1741-14,4.25386953,840241.75,
1741,7,1741-7,f1,1.86666667,1741-15,1741-16,1741-16,1.88867795,143.173584,
1741,8,1741-8,f1,1.11666667,1741-17,1741-18,1741-18,1.63441706,74.9704742,
1741,9,1741-9,f5,0.129999995,1741-19,1741-20,1741-20,1.50488591,2010.5033,
1741,10,1741-10,f1,13.5500002,1741-21,1741-22,1741-22,5.24963427,140.515152,
1741,11,1741-11,f2,0.00999999978,1741-23,1741-24,1741-24,3.05940986,309935.969,
1741,12,1741-12,f5,0.449999988,1741-25,1741-26,1741-26,13.3982506,7833.67773,
1741,13,1741-13,f5,0.340000004,1741-27,1741-28,1741-28,2.63659644,839771.438,
1741,14,1741-14,f1,7.0,1741-29,1741-30,1741-30,47.2238388,470.316132,
1741,15,1741-15,Leaf,,,,,-0.00493452232,54.3452759,
1741,16,1741-16,Leaf,,,,,0.00211142842,88.8283081,
1741,17,1741-17,Leaf,,,,,-0.0178989153,10.843421,
1741,18,1741-18,Leaf,,,,,-0.00555369398,64.1270523,
1741,19,1741-19,Leaf,,,,,0.000554883503,671.202881,
1741,20,1741-20,Leaf,,,,,-0.0011847131,1339.30042,
1741,21,1741-21,Leaf,,,,,0.0040495689,126.385651,
1741,22,1741-22,Leaf,,,,,-0.0146503989,14.1295042,
1741,23,1741-23,Leaf,,,,,-8.0527956e-05,225547.781,
1741,24,1741-24,Leaf,,,,,0.000131217384,84388.1953,
1741,25,1741-25,Leaf,,,,,-0.000395858486,7669.04004,
1741,26,1741-26,Leaf,,,,,-0.00901990198,164.637909,
1741,27,1741-27,Leaf,,,,,2.69998927e-05,785802.688,
1741,28,1741-28,Leaf,,,,,-0.000189766506,53968.7344,
1741,29,1741-29,Leaf,,,,,0.0244832318,75.2288437,
1741,30,1741-30,Leaf,,,,,-0.00130401284,395.087311,
1742,0,1742-0,f5,0.00999999978,1742-1,1742-2,1742-2,0.659703791,1160789.38,
1742,1,1742-1,f1,3.83333325,1742-3,1742-4,1742-4,7.58315182,26564.2871,
1742,2,1742-2,f1,14.3500004,1742-5,1742-6,1742-6,1.3635807,1134225.12,
1742,3,1742-3,f1,3.3166666,1742-7,1742-8,1742-8,5.8419013,1932.18909,
1742,4,1742-4,f1,4.9000001,1742-9,1742-10,1742-10,11.4435949,24632.0977,
1742,5,1742-5,f1,3.7833333,1742-11,1742-12,1742-12,0.866859794,1065151.62,
1742,6,1742-6,f0,0.253347099,1742-13,1742-14,1742-14,5.7036314,69073.5391,
1742,7,1742-7,f1,3.20000005,1742-15,1742-16,1742-16,13.7277899,1551.42419,
1742,8,1742-8,f1,3.4333334,1742-17,1742-18,1742-18,10.6214762,380.764832,
1742,9,1742-9,f1,4.51666689,1742-19,1742-20,1742-20,8.26437092,813.617859,
1742,10,1742-10,f1,4.94999981,1742-21,1742-22,1742-22,8.46658993,23818.4805,
1742,11,1742-11,f5,0.100000001,1742-23,1742-24,1742-24,3.30013227,140895.234,
1742,12,1742-12,f3,0.639999986,1742-25,1742-26,1742-26,3.72217298,924256.312,
1742,13,1742-13,f0,-0.738846838,1742-27,1742-28,1742-28,4.92765522,59347.5039,
1742,14,1742-14,f0,0.467698812,1742-29,1742-30,1742-30,11.7035503,9726.03613,
1742,15,1742-15,Leaf,,,,,0.00151410664,1470.21069,
1742,16,1742-16,Leaf,,,,,-0.0110829817,81.2135162,
1742,17,1742-17,Leaf,,,,,0.0139911156,89.1875992,
1742,18,1742-18,Leaf,,,,,0.00220013969,291.57724,
1742,19,1742-19,Leaf,,,,,-0.00135881919,496.424164,
1742,20,1742-20,Leaf,,,,,-0.00755575206,317.193695,
1742,21,1742-21,Leaf,,,,,0.0115255984,54.6239662,
1742,22,1742-22,Leaf,,,,,-0.000192387088,23763.8555,
1742,23,1742-23,Leaf,,,,,-0.000355824945,28751.7754,
1742,24,1742-24,Leaf,,,,,4.4298281e-06,112143.461,
1742,25,1742-25,Leaf,,,,,1.05866247e-05,924246.188,
1742,26,1742-26,Leaf,,,,,0.0173473228,10.1457586,
1742,27,1742-27,Leaf,,,,,0.00410196697,296.113708,
1742,28,1742-28,Leaf,,,,,0.000228740711,59051.3906,
1742,29,1742-29,Leaf,,,,,-0.00105203607,7804.07861,
1742,30,1742-30,Leaf,,,,,0.00156087766,1921.95752,
1743,0,1743-0,f2,0.50999999,1743-1,1743-2,1743-2,0.758599281,1160572.75,
1743,1,1743-1,f2,0.5,1743-3,1743-4,1743-4,1.76218212,1160402.38,
1743,2,1743-2,f2,0.519999981,1743-5,1743-6,1743-6,2.84150887,170.322586,
1743,3,1743-3,f1,1.91666663,1743-7,1743-8,1743-8,0.488301337,1160393.38,
1743,4,1743-4,Leaf,,,,,0.0125388606,9.07592583,
1743,5,1743-5,Leaf,,,,,-0.0190715436,7.35459471,
1743,6,1743-6,f0,2.32634783,1743-9,1743-10,1743-10,1.71493995,162.967987,
1743,7,1743-7,f0,0.95416528,1743-11,1743-12,1743-12,2.9544363,44307.7852,
1743,8,1743-8,f0,-2.05374885,1743-13,1743-14,1743-14,1.45784307,1116085.5,
1743,9,1743-9,f1,1.0333333,1743-15,1743-16,1743-16,1.89994717,155.398499,
1743,10,1743-10,Leaf,,,,,0.0119577562,7.56949472,
1743,11,1743-11,Leaf,,,,,7.25724021e-06,36637.8242,
1743,12,1743-12,Leaf,,,,,-0.000640203827,7669.96045,
1743,13,1743-13,Leaf,,,,,0.00168975897,456.549774,
1743,14,1743-14,Leaf,,,,,-3.97999065e-06,1115629.0,
1743,15,1743-15,Leaf,,,,,-0.00396430492,109.638367,
1743,16,1743-16,Leaf,,,,,0.00325547997,45.760128,
1744,0,1744-0,f1,5.6833334,1744-1,1744-2,1744-2,0.931468606,1160248.62,
1744,1,1744-1,f0,-0.772193193,1744-3,1744-4,1744-4,4.74071169,266449.375,
1744,2,1744-2,f1,5.8499999,1744-5,1744-6,1744-6,2.94512224,893799.25,
1744,3,1744-3,f1,3.4333334,1744-7,1744-8,1744-8,9.35900211,43970.9375,
1744,4,1744-4,f0,-0.524400532,1744-9,1744-10,1744-10,23.9958553,222478.422,
1744,5,1744-5,f0,-1.17498684,1744-11,1744-12,1744-12,27.4115257,11288.7666,
1744,6,1744-6,f0,0.95416528,1744-13,1744-14,1744-14,2.65066457,882510.5,
1744,7,1744-7,f1,2.41666675,1744-15,1744-16,1744-16,20.4655113,20587.3789,
1744,8,1744-8,f0,-1.12639117,1744-17,1744-18,1744-18,31.6689148,23383.5586,
1744,9,1744-9,f1,3.9333334,1744-19,1744-20,1744-20,46.3630371,21080.375,
1744,10,1744-10,f0,0.385320455,1744-21,1744-22,1744-22,4.72269392,201398.047,
1744,11,1744-11,f0,-1.47579098,1744-23,1744-24,1744-24,37.3197327,515.622681,
1744,12,1744-12,f0,-0.674489737,1744-25,1744-26,1744-26,22.7619534,10773.1436,
1744,13,1744-13,f1,6.83333349,1744-27,1744-28,1744-28,5.46793509,845022.312,
1744,14,1744-14,f1,6.7833333,1744-29,1744-30,1744-30,13.0503588,37488.1758,
1744,15,1744-15,Leaf,,,,,0.000557034742,12090.3496,
1744,16,1744-16,Leaf,,,,,-0.00136410224,8497.0293,
1744,17,1744-17,Leaf,,,,,-0.000619798142,10146.2969,
1744,18,1744-18,Leaf,,,,,0.00160773494,13237.2627,
1744,19,1744-19,Leaf,,,,,0.00022704342,11368.5371,
1744,20,1744-20,Leaf,,,,,-0.00259542116,9711.83789,
1744,21,1744-21,Leaf,,,,,0.0001255237,108017.781,
1744,22,1744-22,Leaf,,,,,-0.000165793681,93380.2734,
1744,23,1744-23,Leaf,,,,,-0.00695462385,125.405678,
1744,24,1744-24,Leaf,,,,,0.0118101407,390.21701,
1744,25,1744-25,Leaf,,,,,-0.0032377243,1516.79858,
1744,26,1744-26,Leaf,,,,,0.000725854654,9256.34473,
1744,27,1744-27,Leaf,,,,,0.000291281438,59741.2188,
1744,28,1744-28,Leaf,,,,,-6.4426531e-06,785281.125,
1744,29,1744-29,Leaf,,,,,-0.00139098323,7201.47412,
1744,30,1744-30,Leaf,,,,,2.97688457e-05,30286.7031,
1745,0,1745-0,f0,-1.88079357,1745-1,1745-2,1745-2,0.820652306,1160676.62,
1745,1,1745-1,f1,11.8833332,1745-3,1745-4,1745-4,5.85243797,1991.8728,
1745,2,1745-2,f3,0.170000002,1745-5,1745-6,1745-6,0.539666474,1158684.75,
1745,3,1745-3,f1,10.2666664,1745-7,1745-8,1745-8,24.8532505,1898.19812,
1745,4,1745-4,f1,13.6000004,1745-9,1745-10,1745-10,12.6096478,93.6747208,
1745,5,1745-5,f3,0.150000006,1745-11,1745-12,1745-12,0.736985445,1154921.12,
1745,6,1745-6,f5,0.0799999982,1745-13,1745-14,1745-14,1.77079773,3763.68872,
1745,7,1745-7,f1,9.89999962,1745-15,1745-16,1745-16,19.9779625,1865.76111,
1745,8,1745-8,f4,0.0,1745-17,1745-18,1745-18,0.774484634,32.4370308,
1745,9,1745-9,f3,0.0199999996,1745-19,1745-20,1745-20,9.7348547,67.1117401,
1745,10,1745-10,f0,-2.05374885,1745-21,1745-22,1745-22,8.12994099,26.5629787,
1745,11,1745-11,f1,1.73333335,1745-23,1745-24,1745-24,0.781783998,1153964.5,
1745,12,1745-12,f1,1.66666663,1745-25,1745-26,1745-26,5.15982151,956.557434,
1745,13,1745-13,f0,0.150969222,1745-27,1745-28,1745-28,6.65245247,886.340271,
1745,14,1745-14,f5,0.310000002,1745-29,1745-30,1745-30,3.30318975,2877.34839,
1745,15,1745-15,Leaf,,,,,-0.00114408624,1792.37097,
1745,16,1745-16,Leaf,,,,,0.0147219328,73.3901291,
1745,17,1745-17,Leaf,,,,,-0.0165034775,9.87700653,
1745,18,1745-18,Leaf,,,,,-0.0301433187,22.5600243,
1745,19,1745-19,Leaf,,,,,0.0168848857,62.0147171,
1745,20,1745-20,Leaf,,,,,-0.0232217386,5.09702539,
1745,21,1745-21,Leaf,,,,,0.00180384645,17.394186,
1745,22,1745-22,Leaf,,,,,-0.0318672918,9.16879368,
1745,23,1745-23,Leaf,,,,,0.000139723837,34600.5352,
1745,24,1745-24,Leaf,,,,,-5.06254037e-06,1119364.0,
1745,25,1745-25,Leaf,,,,,-0.00440047216,263.255157,
1745,26,1745-26,Leaf,,,,,0.000525524141,693.302307,
1745,27,1745-27,Leaf,,,,,0.000104198778,788.858215,
1745,28,1745-28,Leaf,,,,,-0.00816517603,97.4820404,
1745,29,1745-29,Leaf,,,,,0.00144662289,1902.88123,
1745,30,1745-30,Leaf,,,,,-0.000700449396,974.467102,
1746,0,1746-0,f1,7.5,1746-1,1746-2,1746-2,0.851087868,1160655.25,
1746,1,1746-1,f4,0.0,1746-3,1746-4,1746-4,3.05097103,393585.281,
1746,2,1746-2,f1,7.5666666,1746-5,1746-6,1746-6,3.55681181,767070.0,
1746,3,1746-3,f5,0.460000008,1746-7,1746-8,1746-8,7.15649796,105776.141,
1746,4,1746-4,f5,0.0299999993,1746-9,1746-10,1746-10,3.18051624,287809.125,
1746,5,1746-5,f3,0.150000006,1746-11,1746-12,1746-12,5.98364258,4998.33789,
1746,6,1746-6,f0,1.40507162,1746-13,1746-14,1746-14,3.66186833,762071.688,
1746,7,1746-7,f0,-0.439913154,1746-15,1746-16,1746-16,4.85732317,103813.312,
1746,8,1746-8,f1,3.5,1746-17,1746-18,1746-18,7.04725075,1962.83118,
1746,9,1746-9,f1,7.19999981,1746-19,1746-20,1746-20,8.09049988,16861.3809,
1746,10,1746-10,f5,0.0599999987,1746-21,1746-22,1746-22,8.40873241,270947.75,
1746,11,1746-11,f5,0.330000013,1746-23,1746-24,1746-24,6.04514933,4991.56445,
1746,12,1746-12,Leaf,,,,,0.0271078479,6.77300549,
1746,13,1746-13,f0,1.03643334,1746-25,1746-26,1746-26,3.6750977,758865.812,
1746,14,1746-14,f1,8.63333321,1746-27,1746-28,1746-28,20.2570286,3205.84692,
1746,15,1746-15,Leaf,,,,,0.000112842783,28829.127,
1746,16,1746-16,Leaf,,,,,-0.000345343258,74984.1875,
1746,17,1746-17,Leaf,,,,,0.000206672499,1220.09668,
1746,18,1746-18,Leaf,,,,,0.00391175924,742.734375,
1746,19,1746-19,Leaf,,,,,-0.000229166122,15847.0469,
1746,20,1746-20,Leaf,,,,,-0.00299161091,1014.33374,
1746,21,1746-21,Leaf,,,,,0.000620782317,20020.3711,
1746,22,1746-22,Leaf,,,,,-1.80826974e-05,250927.391,
1746,23,1746-23,Leaf,,,,,0.000286306196,4127.32275,
1746,24,1746-24,Leaf,,,,,0.00304432889,864.241882,
1746,25,1746-25,Leaf,,,,,-2.45038427e-06,743888.125,
1746,26,1746-26,Leaf,,,,,0.00047217164,14977.6758,
1746,27,1746-27,Leaf,,,,,-0.00386461872,1316.35156,
1746,28,1746-28,Leaf,,,,,0.000981448218,1889.49524,
1747,0,1747-0,f5,0.239999995,1747-1,1747-2,1747-2,0.697255194,1160694.0,
1747,1,1747-1,f1,2.63333344,1747-3,1747-4,1747-4,3.13477325,846199.25,
1747,2,1747-2,f1,14.0666666,1747-5,1747-6,1747-6,4.95273876,314494.719,
1747,3,1747-3,f5,0.219999999,1747-7,1747-8,1747-8,7.78197193,41192.4531,
1747,4,1747-4,f1,2.91666675,1747-9,1747-10,1747-10,15.1777115,805006.75,
1747,5,1747-5,f1,13.8833332,1747-11,1747-12,1747-12,5.74595976,312084.906,
1747,6,1747-6,f1,14.3500004,1747-13,1747-14,1747-14,18.5179577,2409.81934,
1747,7,1747-7,f1,1.86666667,1747-15,1747-16,1747-16,5.28562641,38061.6406,
1747,8,1747-8,f1,0.25,1747-17,1747-18,1747-18,7.32741165,3130.81396,
1747,9,1747-9,f0,-0.439913154,1747-19,1747-20,1747-20,113.362274,7907.58057,
1747,10,1747-10,f1,5.13333321,1747-21,1747-22,1747-22,4.50266027,797099.188,
1747,11,1747-11,f1,2.63333344,1747-23,1747-24,1747-24,3.46479893,310851.062,
1747,12,1747-12,f0,-1.22652817,1747-25,1747-26,1747-26,19.4012222,1233.82483,
1747,13,1747-13,f0,0.706302583,1747-27,1747-28,1747-28,32.237236,1143.48621,
1747,14,1747-14,f1,14.4833336,1747-29,1747-30,1747-30,8.93422508,1266.33301,
1747,15,1747-15,Leaf,,,,,0.000207433783,19867.7305,
1747,16,1747-16,Leaf,,,,,-0.000500292634,18193.9082,
1747,17,1747-17,Leaf,,,,,-0.0207727216,17.0060329,
1747,18,1747-18,Leaf,,,,,-0.00157574832,3113.80786,
1747,19,1747-19,Leaf,,,,,0.0107310992,1005.77942,
1747,20,1747-20,Leaf,,,,,-4.48661303e-05,6901.80078,
1747,21,1747-21,Leaf,,,,,0.000228082325,74599.1094,
1747,22,1747-22,Leaf,,,,,-1.67245198e-05,722500.062,
1747,23,1747-23,Leaf,,,,,0.000226162389,37593.5625,
1747,24,1747-24,Leaf,,,,,-8.1014543e-05,273257.5,
1747,25,1747-25,Leaf,,,,,-0.0268095005,19.6832561,
1747,26,1747-26,Leaf,,,,,0.00249547628,1214.14148,
1747,27,1747-27,Leaf,,,,,-0.00733276969,819.272583,
1747,28,1747-28,Leaf,,,,,0.0038322981,324.213623,
1747,29,1747-29,Leaf,,,,,0.00466688769,420.413879,
1747,30,1747-30,Leaf,,,,,-0.000679045101,845.919128,
1748,0,1748-0,f3,0.0900000036,1748-1,1748-2,1748-2,0.734837472,1160546.12,
1748,1,1748-1,f1,6.01666689,1748-3,1748-4,1748-4,0.674250364,1148746.62,
1748,2,1748-2,f1,1.18333328,1748-5,1748-6,1748-6,3.63935471,11799.4717,
1748,3,1748-3,f4,1.0,1748-7,1748-8,1748-8,5.26837635,284661.031,
1748,4,1748-4,f0,2.05374885,1748-9,1748-10,1748-10,4.20954609,864085.562,
1748,5,1748-5,f1,0.616666675,1748-11,1748-12,1748-12,10.1644459,2687.50024,
1748,6,1748-6,f1,6.1500001,1748-13,1748-14,1748-14,11.8166304,9111.97168,
1748,7,1748-7,f0,0.0501535833,1748-15,1748-16,1748-16,8.4384079,208614.688,
1748,8,1748-8,f0,0.33185336,1748-17,1748-18,1748-18,5.34518814,76046.3281,
1748,9,1748-9,f0,1.55477357,1748-19,1748-20,1748-20,1.88156557,863863.062,
1748,10,1748-10,f1,6.4666667,1748-21,1748-22,1748-22,20.4525967,222.535126,
1748,11,1748-11,f0,-1.47579098,1748-23,1748-24,1748-24,5.597785,1082.03162,
1748,12,1748-12,f0,-0.125661343,1748-25,1748-26,1748-26,6.49102116,1605.46851,
1748,13,1748-13,f1,5.73333311,1748-27,1748-28,1748-28,20.6097832,2861.89429,
1748,14,1748-14,f1,7.4333334,1748-29,1748-30,1748-30,11.8694201,6250.07764,
1748,15,1748-15,Leaf,,,,,-0.000321425265,104418.711,
1748,16,1748-16,Leaf,,,,,6.01741485e-05,104195.984,
1748,17,1748-17,Leaf,,,,,0.000356475881,47382.0156,
1748,18,1748-18,Leaf,,,,,-0.000162514189,28664.3086,
1748,19,1748-19,Leaf,,,,,-1.08749623e-06,861161.0,
1748,20,1748-20,Leaf,,,,,0.000791664585,2702.0127,
1748,21,1748-21,Leaf,,,,,-0.0160144381,81.2273102,
1748,22,1748-22,Leaf,,,,,0.00278799725,141.307831,
1748,23,1748-23,Leaf,,,,,-0.00679778634,67.5682983,
1748,24,1748-24,Leaf,,,,,0.0020605796,1014.46332,
1748,25,1748-25,Leaf,,,,,9.74912036e-05,635.684143,
1748,26,1748-26,Leaf,,,,,-0.00380206387,969.784424,
1748,27,1748-27,Leaf,,,,,0.00147748145,2697.9751,
1748,28,1748-28,Leaf,,,,,0.0124032814,163.919296,
1748,29,1748-29,Leaf,,,,,-0.00442034891,550.987854,
1748,30,1748-30,Leaf,,,,,0.000186920108,5699.08984,
1749,0,1749-0,f2,-0.00999999978,1749-1,1749-2,1749-2,0.999694169,1160413.5,
1749,1,1749-1,f0,-0.553384721,1749-3,1749-4,1749-4,3.89799833,128227.156,
1749,2,1749-2,f0,-0.176374167,1749-5,1749-6,1749-6,1.48561382,1032186.31,
1749,3,1749-3,f0,-1.12639117,1749-7,1749-8,1749-8,3.45414257,20444.627,
1749,4,1749-4,f0,-0.495850354,1749-9,1749-10,1749-10,4.55443478,107782.531,
1749,5,1749-5,f2,0.189999998,1749-11,1749-12,1749-12,0.91348803,362273.844,
1749,6,1749-6,f2,0.129999995,1749-13,1749-14,1749-14,1.88546646,669912.5,
1749,7,1749-7,f0,-1.2815516,1749-15,1749-16,1749-16,2.38074851,3847.44873,
1749,8,1749-8,f0,-1.03643334,1749-17,1749-18,1749-18,2.8731513,16597.1777,
1749,9,1749-9,f2,-0.0500000007,1749-19,1749-20,1749-20,2.47320557,3238.73267,
1749,10,1749-10,f0,1.22652817,1749-21,1749-22,1749-22,2.7594099,104543.797,
1749,11,1749-11,f2,0.0399999991,1749-23,1749-24,1749-24,0.852340102,362070.0,
1749,12,1749-12,f2,0.219999999,1749-25,1749-26,1749-26,1.30402029,203.845749,
1749,13,1749-13,f0,0.0,1749-27,1749-28,1749-28,1.77675784,667404.125,
1749,14,1749-14,f0,-0.150969222,1749-29,1749-30,1749-30,2.96194935,2508.39233,
1749,15,1749-15,Leaf,,,,,0.000308448565,2181.15869,
1749,16,1749-16,Leaf,,,,,-0.00119725848,1666.28992,
1749,17,1749-17,Leaf,,,,,0.00207082718,1194.15344,
1749,18,1749-18,Leaf,,,,,0.000543785514,15403.0254,
